87	64.6123	21.9994
88	8.4634	47.957
89	13.3618	51.3588
90	58.3163	21.6261
91	57.9279	19.6098
92	10.7022	41.1803
93	58.1576	21.639
94	7.9697	50.658
95	8.5619	48.99
96	11.4257	47.7815
97	57.8022	20.4614
98	58.5245	19.5407
99	62.1095	18.2981
100	10.9572	51.0767
101	9.4572	51.0776
102	56.3006	19.4636
103	6.6993	51.2819
104	45.2017	75.3992
105	49.4698	82.7273
106	59.7332	19.7291
107	8.4692	51.9089
108	9.4384	49.83
109	64.3071	19.8994
110	9.5445	48.5686
111	8.0332	48.7494
112	10.4501	48.016
113	57.0253	20.6435
114	45.5406	90.6293
115	9.6703	45.9213
116	55.4891	21.558
117	41.1375	85.6933
118	10.7	50.2567
119	11.4886	47.5091
120	44.2018	77.1796
121	46.4121	75.2219
122	54.8457	77.3293
123	52.1817	79.681
124	49.8325	84.13
125	61.9863	21.6828
126	59.0645	22.8658
127	49.9662	76.1157
128	13.4354	44.9257
129	59.8512	21.9078
130	55.3291	18.4673
131	57.7134	23.4157
132	63.5065	20.6056
133	8.9851	47.197
134	46.5553	88.8134
135	59.8225	23.0917
136	49.3807	77.3583
137	59.8364	22.4566
138	59.7807	20.2129
139	9.9315	49.7684
140	58.9831	20.9251
141	56.7757	18.3575
142	57.4657	20.0856
143	59.3423	20.1678
144	47.028	79.3832
145	54.7887	90.4466
146	60.4158	22.7659
147	47.835	75.0024
148	12.693	53.6212
149	8.1016	48.9599
150	53.9872	93.1866
151	9.6769	49.4736
152	45.7093	84.2959
153	59.5649	23.5951
154	59.4086	16.8465
155	9.1531	49.8782
156	59.6643	21.4177
157	58.1845	22.2524
158	54.2805	78.1863
159	7.2498	53.1446
160	51.301	74.9533
161	43.3198	82.3781
162	12.8293	52.5968
163	57.637	20.5131
164	57.9418	17.0996
165	9.1658	51.802
166	57.2415	17.3818
167	51.2692	75.2537
168	8.7276	52.9742
169	59.1182	18.1287
170	11.1699	50.2529
171	56.0757	89.2808
172	14.5864	51.6
173	60.0395	21.7999
174	60.6469	72.8215
175	8.3162	51.2078
176	57.8732	18.2345
177	10.3268	51.1565
178	7.3552	50.382
179	8.8621	47.7314
180	11.6415	51.5214
181	54.5256	74.2462
182	12.4209	49.6263
183	57.3036	18.052
184	45.5023	76.0253
185	43.9933	82.3189
186	63.4925	21.0324
187	65.1216	19.2461
188	58.4906	21.9608
189	56.2836	21.832
190	7.9444	50.4858
191	10.2245	52.8065
192	6.3503	47.1226
193	62.0	18.8815
194	40.1603	76.379
195	10.9438	47.4988
196	59.7946	20.0067
197	10.4967	48.2262
198	58.0186	19.1085
199	59.7869	18.0354
200	61.7388	18.6415
201	61.8228	20.2164
202	44.2916	86.8822
203	11.0706	50.5086
204	61.0298	19.9403
205	65.1167	19.3939
206	51.0521	75.5928
207	48.3678	85.2464
208	51.9909	79.9526
209	12.2481	48.4891
210	47.4287	80.0074
211	60.3063	22.9658
212	60.5944	21.6481
213	63.5245	23.1299
214	5.7737	54.7019
215	47.2057	72.5407
216	51.6118	75.7176
217	6.5968	52.476
218	52.1967	79.3821
219	60.0385	21.0831
220	60.567	20.7097
221	55.8523	82.525
222	9.1987	49.6296
223	56.2303	19.9844
224	54.505	85.3919
225	49.245	75.0075
226	61.2958	20.115
227	55.0245	75.2909
228	39.5406	82.1235
229	56.1109	20.783
230	46.136	82.7313
231	59.2316	20.2568
232	8.1497	50.2382
233	56.0411	18.1644
234	43.5434	80.3088
235	9.0346	49.1614
236	63.6595	22.3822
237	55.0487	87.327
238	12.0156	45.9751
239	56.4424	15.8443
240	7.6949	51.7323
241	50.5658	72.9531
242	9.4783	50.0563
243	58.8359	18.8248
244	55.9072	78.6719
245	59.8355	21.7248
246	61.4552	21.7467
247	56.0702	83.1584
248	40.6862	82.7687
249	46.7993	77.2941
250	47.1689	82.4944
251	48.5005	82.2521
252	58.4473	25.1781
253	49.2266	85.1686
254	61.7057	17.0097
255	11.5097	50.5399
256	9.4171	48.826
257	62.9242	22.5538
258	49.7295	85.8124
259	51.0097	85.4826
260	56.2093	20.0921
261	9.3228	50.343
262	58.5835	17.8809
263	58.2886	19.6141
264	52.2781	83.3732
265	11.5063	51.4049
266	66.4009	21.2052
267	47.4096	82.3347
268	13.3581	52.1276
269	11.4454	49.0443
270	50.277	78.6016
271	9.0723	46.4781
272	7.9053	50.348
273	60.0612	19.398
274	52.5542	76.3648
275	59.7373	23.3298
276	58.1576	82.1043
277	50.275	86.8397
278	37.461	73.9383
279	8.2886	47.6193
280	61.2951	19.5829
281	10.884	47.8087
282	51.8474	81.0407
283	58.8912	17.0452
284	62.1352	17.2623
285	54.1731	77.1909
286	52.6182	71.3909
287	12.8198	51.0985
288	58.4576	16.4165
289	53.2915	80.8143
290	43.3556	69.74
291	60.2096	19.6574
292	10.7799	47.9936
293	59.7525	19.4823
294	8.9732	50.6561
295	12.7677	49.3248
296	57.9328	15.8887
297	10.4994	52.4969
298	46.5851	90.1945
299	9.7358	49.4902
300	57.8007	21.8439
301	8.1622	51.697
302	54.4055	84.3779
303	9.4599	52.3467
304	50.0151	90.082
305	54.2936	87.385
306	10.251	49.3724
307	59.0377	19.8751
308	6.2474	47.0278
309	7.4607	48.6809
310	59.5708	22.0991
311	64.7001	19.3468
312	10.8746	53.273
313	8.5428	49.345
314	51.1832	86.872
315	59.266	19.4234
316	56.3278	18.9087
317	9.7344	48.3922
318	47.3907	84.6851
319	9.6911	50.8713
320	11.7261	52.4524
321	9.535	52.5527
322	56.1272	19.087
323	49.4966	77.4551
324	8.6679	50.0701
325	10.2152	48.7823
326	10.7812	47.382
327	60.1791	22.4461
328	11.9423	52.0601
329	61.163	21.1792
330	65.1239	20.8824
331	9.1565	49.424
332	44.8055	75.9641
333	10.1808	47.7272
334	8.8774	49.3621
335	62.7249	17.5076
336	9.2995	50.0501
337	56.6705	75.8499
338	47.5851	73.7664
339	6.2503	54.9036
340	11.2277	50.6759
341	63.3539	18.2238
342	8.7139	47.4135
343	7.9987	52.1658
344	59.3764	18.9212
345	11.2065	52.3084
346	8.3968	46.3815
347	55.1659	21.7047
348	8.0804	53.7489
349	10.3337	52.6192
350	6.6644	49.7391
351	59.6494	18.1074
352	10.1208	50.9765
353	6.4234	51.8923
354	57.6933	19.9362
355	7.7216	45.0686
356	52.2474	71.7618
357	60.9385	17.6515
358	66.233	21.4508
359	44.8581	70.5931
360	58.0822	82.5352
361	63.1818	21.3595
362	14.2888	50.5759
363	55.462	81.2905
364	11.0931	49.4811
365	53.2883	74.299
366	41.5766	74.5733
367	58.8406	73.5786
368	63.0189	16.5108
369	8.2849	53.8452
370	62.4248	20.2704
371	10.53	50.9545
372	8.4329	49.8727
373	55.5326	21.2652
374	58.3866	20.22
375	63.6137	22.1343
376	59.9438	16.0798
377	59.8638	18.5813
378	58.4118	18.9659
379	60.5974	17.5505
380	60.1449	20.6841
381	10.2972	49.7195
382	65.1918	20.227
383	52.0821	90.8496
384	58.9198	21.8036
385	8.6051	52.89
386	48.4431	86.2217
387	57.7698	19.2672
388	61.4012	18.4574
389	53.801	78.137
390	6.512	46.1799
391	8.8398	50.1565
392	10.659	51.5281
393	8.8604	52.4323
394	41.5877	79.686
395	9.9462	48.1992
396	58.1908	21.9949
397	10.4039	52.7521
398	50.5956	81.147
399	56.1171	20.8467
400	63.844	18.0118
401	47.4297	81.4487
402	65.6427	23.795
403	46.2059	84.2735
404	12.0052	50.9771
405	64.2981	19.0081
406	48.7982	81.494
407	10.5248	49.8371
408	50.6871	81.6598
409	53.364	21.0653
410	53.112	75.6652
411	53.1287	74.2974
412	6.9404	48.1413
413	55.4931	86.4611
414	63.4709	20.2652
415	47.6585	82.3943
416	7.2327	51.0299
417	48.7562	73.608
418	62.4852	23.4977
419	57.6001	73.8066
420	61.423	18.2047
421	48.6617	73.6623
422	11.5038	50.4467
423	51.7425	67.2511
424	62.3178	21.8576
425	11.1972	55.6646
426	53.0647	80.1259
427	42.6536	80.5938
428	12.494	48.7618
429	10.2533	53.7832
430	56.4238	20.5112
431	58.7794	18.7062
432	11.3099	47.3616
433	57.7288	20.1722
434	62.2411	19.4646
435	54.8394	21.1791
436	12.8978	48.7115
437	58.4005	23.6947
438	56.7674	19.7179
439	10.7886	50.5009
440	10.4726	53.0777
441	8.4889	50.2688
442	46.0108	83.0936
443	57.5238	20.3533
444	63.8439	20.101
445	59.4963	18.1362
446	59.5641	20.9486
447	10.7779	50.4582
448	57.0945	17.82
449	11.6392	48.4485
450	62.4058	18.8141
451	10.8267	49.9824
452	63.0483	19.4346
453	47.8799	83.5108
454	60.6849	20.6021
455	60.4578	22.3107
456	55.6583	19.8228
457	58.3637	18.9246
458	6.9058	49.9004
459	56.2486	80.5981
460	46.7737	77.9054
461	8.4026	53.3765
462	57.0775	72.0719
463	57.3373	19.0752
464	61.8852	19.665
465	61.6897	18.0275
466	10.319	50.901
467	46.3939	77.1865
468	60.864	20.2067
469	57.864	18.9644
470	10.4503	53.0639
471	12.7036	49.5332
472	58.4539	19.0729
473	55.3144	20.5004
474	7.1794	49.7364
475	58.0327	14.4985
476	66.3265	18.6499
477	50.7522	77.5277
478	9.4207	47.4818
479	39.9011	77.9975
480	62.9308	15.3961
481	53.1141	84.4589
482	59.2763	19.2698
483	63.422	19.439
484	60.0806	17.2778
485	45.5626	79.0446
486	8.6228	49.7305
487	59.8624	18.4893
488	10.2567	52.9904
489	58.5485	22.9555
490	12.9826	49.8037
491	44.0837	77.1454
492	10.8299	51.2812
493	61.4492	20.78
494	63.8246	18.3061
495	53.7096	82.308
496	65.0678	79.7813
497	12.527	49.7521
498	52.1583	81.67
499	11.0199	49.5671
500	9.0597	50.8287
501	9.8722	46.9537
502	61.6362	18.6532
503	56.7389	23.0284
504	64.0446	20.0806
505	43.8799	85.521
506	10.2257	49.2196
507	45.5603	79.321
508	7.333	51.6699
509	43.1673	86.8946
510	58.708	19.9887
511	9.774	48.2782
512	63.7957	22.1929
513	55.5685	78.1923
514	8.0542	51.5116
515	56.4316	22.1445
516	59.7845	22.7771
517	58.9582	18.6329
518	59.7095	21.1206
519	7.4094	44.4394
520	62.0544	23.6913
521	46.4906	84.6824
522	61.312	22.4975
523	8.0431	51.1068
524	52.7958	79.1504
525	59.3187	20.932
526	59.2537	18.6043
527	11.6409	50.8196
528	10.7539	51.1974
529	59.1995	20.543
530	44.0208	69.9561
531	10.3401	51.7228
532	10.2395	51.2804
533	58.7347	21.0262
534	67.9411	19.6297
535	9.4606	52.7727
536	56.726	17.9231
537	61.6054	16.6377
538	46.6312	86.5436
539	11.1062	47.2492
540	42.5013	83.7536
541	51.9592	74.8843
542	59.9392	24.8748
543	58.6357	20.0463
544	52.6472	76.5412
545	58.2939	18.1533
546	59.3845	18.8582
547	62.2393	20.5927
548	11.5677	52.0454
549	49.6464	88.9037
550	44.5182	78.0919
551	6.1879	50.9381
552	48.694	79.1255
553	47.594	73.7905
554	9.4168	48.9285
555	62.3325	19.9365
556	64.6446	20.7464
557	7.3295	50.572
558	7.0151	47.7614
559	10.1859	51.7369
560	46.901	70.7847
561	50.5613	85.5269
562	47.395	89.1377
563	8.8784	49.267
564	10.3159	48.6178
565	58.6642	22.6513
566	11.2642	53.1978
567	63.0758	18.9151
568	12.3689	49.5587
569	53.2544	79.6687
570	54.0549	83.3184
571	61.3788	21.2884
572	52.9269	79.6474
573	8.9799	50.2636
574	8.769	48.4412
575	56.0238	21.1575
576	8.3547	50.103
577	47.3846	78.6051
578	57.6446	23.2449
579	6.2878	49.2705
580	55.0719	74.1787
581	56.2085	17.9086
582	13.1419	49.7398
583	13.0984	45.1935
584	57.1077	22.0619
585	65.5433	22.7815
586	47.964	80.9448
587	51.9403	81.9497
588	10.4054	48.6668
589	12.3546	47.1055
590	10.9478	49.4095
591	59.1989	19.9544
592	56.5339	81.3349
593	58.414	17.8116
594	10.7123	52.5007
595	9.7658	50.1992
596	11.165	48.3065
597	44.6328	74.0817
598	59.4847	16.8333
599	64.7795	20.567
600	54.2056	79.7106
601	51.9495	79.2588
602	10.1653	49.1353
603	65.49	18.4538
604	10.844	47.8903
605	52.1555	84.7465
606	57.1512	77.0346
607	52.3972	80.2114
608	59.9048	21.3743
609	51.8068	20.127
610	8.7137	51.6566
611	8.0425	46.43
612	61.1377	21.6986
613	11.4954	48.8139
614	55.0214	76.849
615	62.0293	19.7056
616	9.7692	50.1174
617	9.4487	47.0782
618	57.662	22.2651
619	44.8523	71.977
620	62.0732	20.6201
621	48.0289	84.3182
622	8.1299	51.0421
623	60.6315	19.21
624	10.4542	47.4694
625	51.8974	68.1961
626	51.2488	79.614
627	63.0642	16.4768
628	9.6395	48.4486
629	46.4056	80.3889
630	48.1747	82.81
631	12.1409	52.2968
632	55.9387	21.3062
633	44.8195	72.213
634	9.4231	50.9376
635	10.0062	44.7973
636	59.4194	20.2896
637	61.9944	18.5569
638	10.0744	45.7419
639	47.6081	77.743
640	11.2752	51.1341
641	10.1551	49.9532
642	59.6464	18.918
643	11.6172	48.4324
644	58.9895	19.0126
645	11.7578	47.3043
646	11.0887	47.3336
647	11.563	50.7849
648	55.3806	80.8963
649	58.0362	20.2005
650	58.1272	20.459
651	37.515	82.3135
652	6.799	51.003
653	61.8434	22.8385
654	48.4898	80.6051
655	49.3549	75.4687
656	10.2558	50.343
657	55.0255	18.3127
658	47.1031	78.5246
659	42.5803	76.1684
660	54.2211	74.4363
661	59.8461	21.92
662	53.0776	78.6546
663	8.3233	49.8899
664	62.7604	19.8061
665	61.068	22.2616
666	43.3322	88.1473
667	59.9052	20.1176
668	51.2004	79.6166
669	47.9235	86.2031
670	60.07	20.5014
671	48.7623	68.376
672	41.3619	81.5206
673	12.3823	52.8457
674	53.462	86.1267
675	49.0602	76.1888
676	13.413	52.4883
677	10.3307	48.39
678	61.1775	15.7459
679	47.4709	85.497
680	50.3177	82.7869
681	9.2027	47.7044
682	8.8388	51.2385
683	11.4159	50.0159
684	11.3516	48.5799
685	50.1058	81.2408
686	44.2061	84.8873
687	9.4886	50.234
688	53.1362	84.0108
689	51.6475	70.5874
690	62.7518	17.7925
691	10.6186	46.0301
692	59.4534	19.9102
693	62.1961	22.7839
694	62.9009	22.4606
695	60.194	21.4117
696	9.3231	48.9279
697	59.4799	17.6219
698	60.7502	19.9586
699	10.7685	48.8094
700	60.4708	19.8309
701	9.2112	49.4895
702	9.3439	50.8799
703	65.5536	20.9775
704	57.6077	80.9242
705	10.4317	51.4617
706	7.8974	51.6605
707	63.4266	19.2693
708	49.7671	84.46
709	49.7069	82.9605
710	63.5743	22.1677
711	56.5193	23.0334
712	9.7073	53.185
713	12.0524	49.8437
714	10.6372	51.4624
715	58.9088	22.0194
716	60.8084	19.9216
717	13.8442	54.8823
718	63.4656	19.9187
719	57.4107	21.9929
720	11.7538	50.2302
721	13.1299	50.4584
722	50.0525	78.74
723	42.4415	69.2153
724	10.0053	52.2886
725	11.3812	51.698
726	46.0877	80.2153
727	57.8002	17.2202
728	57.3871	20.2646
729	54.6012	74.2893
730	58.2056	74.9235
731	10.1267	47.2062
732	9.2004	51.4659
733	62.088	20.8678
734	10.4082	46.1587
735	58.5851	21.6621
736	52.6039	82.6443
737	52.6977	73.1272
738	58.3458	23.4801
739	49.3679	73.1226
740	13.6691	53.32
741	50.5107	82.2211
742	59.8698	18.6877
743	12.1425	46.7193
744	60.3617	18.447
745	58.9198	17.7515
746	8.3483	48.5034
747	59.8164	15.4556
748	63.0459	20.7551
749	63.059	21.2413
750	46.075	80.5692
751	58.9721	19.0801
752	56.805	16.8288
753	9.1839	50.6601
754	53.5931	90.2648
755	11.189	51.2827
756	50.9121	79.1247
757	51.4934	84.0105
758	11.7676	48.3824
759	59.9394	22.2182
760	43.5527	85.607
761	8.8782	48.0924
762	52.2843	80.6147
763	46.7218	78.7613
764	51.1241	80.5256
765	55.0503	83.1417
766	9.3879	49.1527
767	55.8905	18.3483
768	9.5108	50.2805
769	61.2781	22.3031
770	55.1684	24.8609
771	10.5423	47.91
772	10.1361	51.2564
773	60.3334	23.7276
774	54.6677	81.0276
775	47.5206	78.4749
776	58.0837	19.8589
777	9.2414	50.7734
778	50.0882	80.9115
779	49.449	84.1348
780	45.5579	72.6891
781	49.9853	79.0698
782	7.5367	48.6355
783	9.7311	51.5163
784	61.7442	18.8196
785	45.6379	76.5274
786	8.1372	47.9957
787	8.3571	48.5051
788	55.8059	79.4301
789	8.4332	48.5396
790	50.8198	83.4666
791	41.7297	87.4483
792	48.7742	82.7245
793	55.9025	81.1085
794	61.3076	20.9352
795	57.0303	70.0992
796	44.862	77.7388
797	10.695	50.8826
798	56.6502	18.7846
799	53.7106	82.0413
800	52.2107	81.0623
801	49.3413	84.2115
802	49.8408	89.3627
803	49.9009	98.458
804	51.9082	77.328
805	45.3018	80.9305
806	12.2207	50.2362
807	9.5285	49.3972
808	58.7697	19.0476
809	14.5186	50.1947
810	6.0692	50.6141
811	62.3158	18.1549
812	8.4247	51.2397
813	61.1976	19.6836
814	61.094	20.5445
815	7.7827	47.9288
816	8.8866	50.9021
817	8.5956	54.138
818	59.6119	20.8122
819	9.8654	47.547
820	9.7098	51.2586
821	11.7114	53.2954
822	11.9844	51.8666
823	55.6948	78.0455
824	58.7659	17.0267
825	6.4162	50.5013
826	54.4626	84.8484
827	45.7859	76.8582
828	51.2492	84.9811
829	46.4073	70.2018
830	9.4182	51.9315
831	12.0385	52.2454
832	63.2275	21.2649
833	11.3582	50.5524
834	62.1343	19.3021
835	61.2234	22.0465
836	58.0396	17.5146
837	48.7046	77.0893
838	61.9032	20.9067
839	47.9667	81.0352
840	60.9193	21.0903
841	50.0326	81.4945
842	52.9294	83.9115
843	59.6388	23.4407
844	10.2088	54.3307
845	41.7045	68.6564
846	59.2227	16.3642
847	61.2382	21.637
848	13.5134	49.0198
849	7.7808	49.8056
850	52.4781	82.4026
851	40.08	79.8388
852	13.7483	51.6632
853	60.8302	21.3575
854	58.3168	19.6055
855	59.2915	20.404
856	8.6635	52.8242
857	52.7935	71.5029
858	56.8706	16.0284
859	7.9153	48.4663
860	62.0994	81.2857
861	59.639	15.8269
862	50.5823	71.3233
863	9.5822	51.7165
864	60.1795	21.679
865	5.7051	47.9425
866	62.6893	18.6339
867	10.8847	54.5149
868	57.8938	18.4754
869	56.1752	18.2891
870	58.056	18.0681
871	11.679	47.5607
872	56.165	86.898
873	56.6456	17.5899
874	61.5101	22.1345
875	53.3641	77.7655
876	10.0573	48.2191
877	10.7398	53.0246
878	55.6962	77.7388
879	57.0403	15.8953
880	52.2713	83.3033
881	49.5242	75.7117
882	61.7713	22.0956
883	57.5891	20.5713
884	8.8169	51.6742
885	9.5231	49.4265
886	54.218	81.9075
887	58.6073	19.5303
888	40.2418	91.4679
889	47.2539	74.623
890	61.4819	16.1049
891	11.7065	49.9898
892	10.9887	50.3138
893	60.8499	19.1835
894	15.4468	51.6285
895	45.4958	75.0932
896	43.1003	73.42
897	60.8588	85.3567
898	55.1304	84.844
899	50.8606	70.0491
900	6.2771	52.0123
901	49.5771	79.188
902	59.2614	21.412
903	45.2095	90.3947
904	12.8199	46.4708
905	59.6019	19.1043
906	41.2652	84.1791
907	54.0453	86.4785
908	8.4883	47.2252
909	58.7652	17.6816
910	65.3385	22.1766
911	52.7892	85.7441
912	8.1983	49.3481
913	57.4711	76.3532
914	49.0367	89.5538
915	50.3564	83.854
916	9.8573	49.8917
917	10.0044	52.68
918	61.9472	19.6168
919	53.3483	21.31
920	56.9902	19.7283
921	60.4731	19.4138
922	57.0251	81.4758
923	62.1027	20.0559
924	9.5003	49.9359
925	61.9905	19.1298
926	54.5851	83.1309
927	53.8988	80.9305
928	59.0287	17.0076
929	11.6611	46.6014
930	43.6915	78.4373
931	57.1203	21.5508
932	54.2286	89.7774
933	14.4549	53.5236
934	61.5537	18.2972
935	59.7882	23.4351
936	45.8403	76.8895
937	53.696	80.5461
938	4.9595	49.7537
939	9.2008	50.6208
940	48.0634	76.301
941	8.7173	51.2258
942	9.756	48.0678
943	59.2271	16.4874
944	12.438	49.1669
945	9.6481	51.573
946	48.6097	88.1276
947	57.1333	17.6126
948	60.976	16.0435
949	5.5346	45.0854
950	48.789	82.7245
951	46.6591	76.2936
952	40.4396	82.5351
953	9.6727	53.0884
954	51.8865	83.95
955	10.335	51.8486
956	47.1723	80.3011
957	49.2335	73.2284
958	11.6946	50.2754
959	6.6491	50.7834
960	43.1969	78.0724
961	52.225	85.5906
962	57.619	19.6948
963	60.2758	17.9127
964	61.0975	75.4037
965	52.2072	87.7985
966	58.4026	18.8122
967	60.0562	22.0375
968	58.5366	19.6789
969	60.3083	18.1561
970	56.8781	15.5633
971	11.4031	50.2728
972	54.025	79.6081
973	10.9572	49.6081
974	59.2982	17.1639
975	44.5401	75.3771
976	12.8871	52.5568
977	9.8266	47.0941
978	12.0254	51.4603
979	48.2782	76.6853
980	49.9356	75.2524
981	41.4565	77.7715
982	10.7957	52.9496
983	63.9586	13.9151
984	7.8819	50.837
985	54.4431	75.9436
986	8.7309	49.3942
987	52.3923	81.2224
988	51.8371	80.2164
989	10.0376	52.2922
990	10.3675	48.2189
991	43.383	83.4523
992	60.0275	18.0128
993	58.7413	20.8665
994	9.3952	49.5112
995	62.3305	20.3005
996	8.2131	50.8433
997	55.7563	90.905
998	53.8706	79.0732
999	48.0793	80.3422
1000	51.3436	78.7675
1001	10.9797	50.7679
1002	58.6972	23.4318
1003	7.2805	50.5668
1004	110.9812	88.8712
